subjID	group	trial	x	y	solid_y	empty_y	points	rt
6	B	72.0	0.018158697	0.044413559	-0.11470894	-0.08794352	2700.0	0.6299
6	B	73.0	0.010756437	-0.116585846	0.032602498	0.024995248	2500.0	0.7992
6	B	74.0	0.021859827	0.058292845	0.241968764	0.185509386	2600.0	0.6662
6	B	75.0	0.018158697	0.045338871	-0.105385156	-0.080795286	2700.0	0.6453
6	B	76.0	-0.001272265	-0.093453677	0.062433667	0.047865812	2800.0	0.9169
6	B	77.0	0.00427945	-0.000925312	0.175066354	0.134217538	2900.0	0.5958
6	B	78.0	0.01538284	0.105482262	0.294790324	0.226005915	3000.0	0.6493
6	B	79.0	0.019083969	0.102706404	-0.04033058	-0.030920111	2800.0	0.8633
6	B	80.0	0.014457567	-0.020356234	0.133524213	0.102368563	2900.0	0.6024
6	B	81.0	0.01168171	-0.084200794	-0.271959601	-0.20850236	3000.0	0.5653
6	B	82.0	0.010756437	0.043488325	0.233210384	0.178794628	3100.0	0.6331
6	B	83.0	0.032037944	0.124913262	-0.050893732	-0.039018528	2900.0	0.7986
6	B	84.0	-0.001272265	0.02220678	-0.143189669	-0.109778746	3000.0	0.6005
6	B	85.0	0.007055307	0.095304145	0.26836585	0.205747152	3100.0	0.6802
6	B	86.0	0.034813801	-0.133240833	-0.00344319	-0.002639779	2900.0	0.8312
6	B	87.0	0.013532294	-0.039787234	0.117823386	0.090331263	3000.0	0.7484
6	B	88.0	0.008905852	0.003701091	-0.164862084	-0.126394264	3100.0	0.6479
6	B	89.0	0.020009281	0.105482262	0.294608966	0.225866874	3200.0	0.6475
6	B	90.0	0.008905852	0.051815819	-0.119022617	-0.091250673	3300.0	0.7831
6	B	91.0	0.017233424	-0.124913262	0.017529298	0.013439129	3100.0	1.0051
6	B	92.0	0.014457567	0.142493639	-0.010855631	-0.008322651	2900.0	1.1241
6	B	93.0	0.010756437	-0.049965351	-0.232624644	-0.17834556	3000.0	0.6033
6	B	94.0	0.019083969	0.143418873	-0.018205609	-0.013957633	3100.0	1.3507
6	B	95.0	0.01168171	-0.0564423	-0.246168694	-0.188729332	3200.0	0.5616
6	B	96.0	0.030187398	-0.002775857	-0.161200197	-0.123586817	3300.0	0.5985
6	B	97.0	0.024635684	0.045338871	0.215675983	0.165351587	3400.0	0.7836
6	B	98.0	0.025560957	0.094378911	-0.06145265	-0.047113698	3500.0	0.9572
6	B	99.0	0.009831164	0.003701091	0.164559155	0.126162019	3600.0	0.5824
6	B	100.0	0.020009281	-0.098080079	-0.277886131	-0.213046033	3700.0	0.5985
6	B	101.0	0.018158697	-0.004626558	0.176901589	0.135624551	3800.0	0.6991
6	B	102.0	0.020934554	0.119361547	-0.035050231	-0.026871844	3900.0	0.9838
6	B	103.0	0.013532294	-0.004626558	-0.195632052	-0.149984573	4000.0	0.5814
6	B	104.0	0.036664424	-0.012953974	-0.193395074	-0.148269557	4100.0	0.6474
6	B	105.0	-0.002197537	0.096229456	-0.070760594	-0.054249789	4200.0	0.6821
6	B	106.0	0.014457567	0.111033976	0.289846598	0.222215725	4300.0	0.7652
6	B	107.0	0.017233424	0.095304145	-0.076080277	-0.058328213	4400.0	0.8835
6	B	108.0	0.020934554	-0.060143468	0.086940856	0.066654656	4200.0	0.6658
6	B	109.0	0.025560957	0.069396196	0.258119675	0.197891751	4300.0	0.681
6	B	110.0	0.006130073	0.094378911	0.282206646	0.216358428	4400.0	0.6331
6	B	111.0	0.018158697	-0.024057403	-0.197922746	-0.151740772	4500.0	0.6188
6	B	112.0	0.019083969	-0.099930625	0.039494968	0.030279476	4300.0	1.0508
6	B	113.0	0.017233424	0.070321508	0.241442839	0.185106177	4400.0	0.7817
6	B	114.0	0.012606982	0.030534351	0.208792336	0.160074124	4500.0	0.6496
6	B	115.0	0.021859827	0.087901885	-0.06884357	-0.052780071	4600.0	1.0835
6	B	116.0	0.00427945	-0.091603053	0.058002369	0.044468483	4400.0	0.7835
6	B	117.0	0.027411541	0.00740226	0.168547801	0.129219981	4500.0	0.6471
6	B	118.0	0.032037944	0.095304145	0.27571773	0.211383593	4600.0	0.6341
6	B	119.0	0.023710411	-0.078649235	0.076586491	0.05871631	4700.0	0.7505
6	B	120.0	0.026486307	-0.043488325	-0.221539227	-0.169846741	4800.0	0.6354
6	B	121.0	0.01538284	0.073097365	0.253382164	0.194259659	4900.0	0.6634
6	B	122.0	-0.00682394	0.015729676	0.170999038	0.131099263	5000.0	0.6805
6	B	123.0	0.019083969	0.08975243	0.28285832	0.216858045	5100.0	0.5481
6	B	124.0	0.026486307	-0.111034054	-0.284058599	-0.217778259	5200.0	0.564
6	B	125.0	0.021859827	-0.098080079	0.040032201	0.030691354	5000.0	0.8335
6	B	126.0	0.012606982	-0.022206857	0.142552968	0.109290609	5100.0	0.6151
6	B	127.0	0.023710411	0.07494791	-0.079533592	-0.060975754	5200.0	0.8159
6	B	128.0	0.01630819	0.072172053	0.232742612	0.178436003	5300.0	0.5988
6	B	129.0	0.018158697	0.138792392	-0.003764629	-0.002886215	5100.0	1.2832
6	B	130.0	0.019083969	-0.051815897	0.121027379	0.092787657	5200.0	0.6481
6	B	131.0	0.01538284	-0.044413637	-0.225892918	-0.17318457	5300.0	0.65
6	B	132.0	0.030187398	0.093453599	0.290501545	0.222717851	5400.0	0.6822
6	B	133.0	0.034813801	-0.001850623	0.166355277	0.127539046	5500.0	0.5648
6	B	134.0	0.036664424	0.011103351	-0.175726149	-0.134723381	5600.0	0.6881
6	B	135.0	0.020934554	0.096229456	-0.06768937	-0.051895183	5700.0	1.0171
6	B	136.0	-0.031806616	0.15359699	0.009255431	0.007095831	5500.0	1.4982
6	B	137.0	0.003354177	-0.049965351	-0.230059247	-0.176378756	5600.0	0.6154
6	B	138.0	0.018158697	-0.099005469	-0.27444003	-0.210404023	5700.0	0.5299
6	B	139.0	0.020934554	0.071246819	-0.101071095	-0.07748784	5800.0	0.6501
6	B	140.0	0.01538284	0.137867158	-0.003656079	-0.002802994	5600.0	1.1981
6	B	141.0	0.007055307	0.096229456	-0.06928233	-0.053116453	5700.0	1.1727
6	B	142.0	0.040365515	0.080499625	0.279768284	0.214489018	5800.0	0.7156
6	B	143.0	0.010756437	0.028683728	-0.134704499	-0.103273449	5900.0	0.6498
6	B	144.0	0.020934554	0.009252805	0.180839623	0.138643711	6000.0	0.6485
6	B	145.0	0.003354177	-0.092528365	0.063213634	0.048463786	6100.0	0.884
6	B	146.0	0.032963294	0.017580377	0.199107077	0.152648759	6200.0	0.5845
6	B	147.0	0.023710411	0.050890585	-0.111473524	-0.085463035	6300.0	0.7161
6	B	148.0	0.033888528	0.006476948	-0.185242493	-0.142019245	6400.0	0.6311
6	B	149.0	0.012606982	-0.078649235	0.069170069	0.053030386	6200.0	0.9501
6	B	150.0	0.022785099	0.093453599	-0.072124318	-0.05529531	6300.0	0.9022
6	B	151.0	0.019083969	0.08235017	0.264065963	0.202450572	6400.0	0.6987
6	B	152.0	0.034813801	0.075873222	0.26298904	0.201624931	6500.0	0.616
6	B	153.0	0.021859827	-0.103631794	0.037139477	0.028473599	6300.0	0.7838
6	B	154.0	0.023710411	-0.029609117	-0.195447671	-0.149843214	6400.0	0.6305
6	B	155.0	0.023710411	-0.021281546	0.138119925	0.105891943	6500.0	0.5823
6	B	156.0	0.037589658	0.012028663	-0.15999777	-0.122664957	6600.0	0.6334
6	B	157.0	0.018158697	0.067545651	-0.110187137	-0.084476805	6700.0	0.6533
6	B	158.0	-0.022553772	0.057367534	0.260779815	0.199931192	6800.0	0.95
6	B	159.0	0.031112671	-0.123988028	0.034924452	0.026775413	6600.0	0.8531
6	B	160.0	0.01168171	-0.095304222	-0.272399959	-0.208839968	6700.0	0.5821
7	A	1.0	0.023225974	-0.060907107	0.115828151	0.088801583	100.0	1.1913
7	A	2.0	0.028772524	-0.013737725	0.169947485	0.130293072	200.0	0.6109
7	A	3.0	0.015830508	0.026032504	0.205658657	0.157671637	300.0	0.6946
7	A	4.0	0.012132834	0.062103039	0.250745987	0.19223859	400.0	0.6006
7	A	5.0	0.01490609	0.017708427	-0.185847808	-0.14248332	500.0	0.843
7	A	6.0	0.01398171	0.075976423	-0.085315155	-0.065408285	600.0	1.1271
7	A	7.0	0.005661826	-0.048883491	-0.226570686	-0.173704193	700.0	0.7522
7	A	8.0	0.04818547	-0.177442866	0.055042516	0.042199262	500.0	1.529
7	A	9.0	0.015830508	-0.109001179	-0.295961477	-0.226903799	600.0	0.8404
7	A	10.0	-0.012826662	0.007534736	0.181457509	0.139117424	700.0	1.1143
7	A	11.0	0.008435082	-0.133048254	-0.299450827	-0.229578968	800.0	0.726
7	A	12.0	0.025999268	-0.030385724	-0.199932189	-0.153281345	900.0	0.622
7	A	13.0	0.026923648	-0.030385724	0.144359215	0.110675398	1000.0	0.747
7	A	14.0	0.010283958	-0.020211877	0.144207603	0.110559162	1100.0	0.7401
7	A	15.0	0.021377098	0.099098497	0.29940113	0.229540866	1200.0	0.6529
7	A	16.0	0.022301516	-0.066456336	-0.261025075	-0.200119224	1300.0	0.6444
7	A	17.0	0.045412214	-0.130273639	0.05914093	0.04534138	1400.0	3.2042
7	A	18.0	0.023225974	0.008459581	0.196295904	0.150493526	1500.0	0.8112
7	A	19.0	0.011208454	-0.048883491	0.110271407	0.084541412	1600.0	0.6157
7	A	20.0	0.007510663	-0.078480029	0.090581049	0.069445471	1700.0	0.7128
7	A	21.0	0.025074772	0.068577347	0.251836301	0.193074498	1800.0	0.6612
7	A	22.0	0.011208454	0.092624344	-0.072844847	-0.055847716	1900.0	1.5326
7	A	23.0	0.010283958	-0.11547541	-0.291155494	-0.223219212	2000.0	0.7987
7	A	24.0	0.026923648	-0.146921638	0.018768176	0.014388935	2100.0	0.9089
7	A	25.0	0.011208454	-0.080329798	-0.283183293	-0.217107192	2200.0	0.656
7	A	26.0	0.034319074	-0.053507875	0.122965337	0.094273425	2300.0	0.6821
7	A	27.0	0.013057214	0.0584035	-0.091778551	-0.070363556	2400.0	0.8759
7	A	28.0	0.03616795	0.01030935	0.194629749	0.149216141	2500.0	0.7083
7	A	29.0	0.024150353	0.028807118	-0.139076205	-0.106625091	2600.0	0.6252
7	A	30.0	0.038941206	-0.145996715	-0.004986907	-0.003823295	2400.0	0.8798
7	A	31.0	0.015830508	0.084300267	-0.084195673	-0.064550016	2500.0	1.0733
7	A	32.0	0.030621322	-0.093278104	-0.275045901	-0.210868524	2600.0	0.7674
7	A	33.0	0.017679346	-0.100677257	-0.2717851	-0.208368576	2700.0	0.6299
7	A	34.0	0.015830508	0.097248728	-0.049671311	-0.038081339	2500.0	1.4571
7	A	35.0	-0.010053407	0.082450498	-0.057215853	-0.043865488	2300.0	1.7045
7	A	36.0	0.000115237	-0.053507875	0.112869454	0.086533248	2400.0	0.7494
7	A	37.0	0.013057214	0.006609812	-0.178497847	-0.136848349	2500.0	0.7977
7	A	38.0	0.001039655	-0.042409339	-0.224547642	-0.172153192	2600.0	0.7141
7	A	39.0	0.018603764	0.026032504	0.202500299	0.155250229	2700.0	0.8445
7	A	40.0	0.024150353	0.115746573	0.295375367	0.226454448	2800.0	0.816
7	A	41.0	-0.002658019	0.036206194	-0.094082542	-0.072129949	2600.0	0.6822
7	A	42.0	0.011208454	-0.105301641	-0.283034839	-0.216993377	2700.0	0.615
7	A	43.0	0.024150353	-0.084954182	0.081427219	0.062427534	2800.0	0.8973
7	A	44.0	0.030621322	0.036206194	0.215724244	0.165388587	2900.0	0.6837
7	A	45.0	-0.006355732	-0.06553149	-0.272049646	-0.208571395	3000.0	0.686
7	A	46.0	0.027848067	-0.05258303	-0.2359254	-0.18087614	3100.0	0.5853
7	A	47.0	0.017679346	-0.104376795	-0.289028918	-0.221588837	3200.0	0.5808
7	A	48.0	0.04726109	0.080600806	0.239619927	0.183708611	3300.0	0.5987
7	A	49.0	0.05373202	0.09632396	0.275715556	0.211381926	3400.0	0.6777
7	A	50.0	0.025999268	-0.005413725	0.163563169	0.12539843	3500.0	0.6098
7	A	51.0	0.03616795	0.012159119	0.178367248	0.136748224	3600.0	0.5911
7	A	52.0	0.028772524	0.04822981	-0.137760293	-0.105616225	3700.0	0.7099
7	A	53.0	0.029696904	-0.126574101	0.029117309	0.022323271	3800.0	1.6948
7	A	54.0	0.011208454	0.03343158	-0.16544232	-0.126839112	3900.0	0.7502
7	A	55.0	0.038941206	-0.071080798	0.093350179	0.07156847	4000.0	0.6731
7	A	56.0	0.013057214	0.075051499	-0.098537427	-0.075545361	4100.0	0.7033
7	A	57.0	0.012132834	-0.011887956	-0.199939859	-0.153287225	4200.0	0.7408
7	A	58.0	0.001964152	-0.0294608	-0.244342247	-0.187329056	4300.0	0.7069
7	A	59.0	0.043563338	0.052854193	0.229562863	0.175998195	4400.0	0.6635
7	A	60.0	0.022301516	0.040830734	-0.12432786	-0.095318026	4500.0	0.7404
7	A	61.0	0.026923648	0.07320173	0.298214543	0.22863115	4600.0	0.6973
7	A	62.0	0.024150353	-0.11362564	0.045559253	0.03492876	4700.0	1.4146
7	A	63.0	0.029696904	0.0584035	0.226132961	0.173368603	4800.0	0.9539
7	A	64.0	0.055580896	0.075051499	0.228672799	0.175315813	4900.0	0.5624
7	A	65.0	0.042638881	-0.151546022	-0.000417059	-0.000319745	4700.0	0.967
7	A	66.0	0.025074772	0.029732042	-0.163067528	-0.125018438	4800.0	0.8095
7	A	67.0	0.03709233	-0.019287109	0.162474131	0.1245635	4900.0	0.6793
7	A	68.0	0.035243571	0.019558196	0.195198497	0.149652181	5000.0	0.7146
7	A	69.0	0.01398171	0.015858657	-0.136691914	-0.104797134	5100.0	0.7894
7	A	70.0	0.03616795	0.00106035	0.149553138	0.114657406	4900.0	0.6832
7	A	71.0	0.032470198	-0.164494561	-0.053571232	-0.041071278	4700.0	8.2732
7	A	72.0	0.032470198	-0.031310569	0.118216288	0.090632487	4500.0	0.9531
7	A	73.0	0.026923648	0.049154655	-0.120245936	-0.092188551	4600.0	0.7933
7	A	74.0	0.021377098	0.080600806	0.256827422	0.196901024	4700.0	0.9102
7	A	75.0	0.025999268	0.060253269	-0.09283282	-0.071171829	4800.0	0.9213
7	A	76.0	0.028772524	0.015858657	-0.149026768	-0.114253855	4900.0	0.7493
7	A	77.0	0.042638881	0.051929348	-0.108972153	-0.083545317	5000.0	1.0327
7	A	78.0	0.029696904	0.04822981	0.211377459	0.162056052	5100.0	0.7973
7	A	79.0	0.028772524	-0.041484415	0.119231276	0.091410645	5200.0	0.7631
7	A	80.0	0.021377098	0.118521266	-0.03489801	-0.026755141	5300.0	2.0137
7	A	81.0	0.02045264	0.020483197	0.213809084	0.163920298	5400.0	0.7061
7	A	82.0	0.033394656	-0.080329798	0.090678491	0.069520176	5500.0	1.2972
7	A	83.0	0.05373202	0.085225346	0.260914815	0.200034691	5600.0	0.7763
7	A	84.0	0.049109888	0.113896804	0.247752138	0.189943306	5400.0	0.6499
7	A	85.0	0.027848067	0.098173729	-0.078565967	-0.060233908	5500.0	1.2794
7	A	86.0	0.016754966	0.034356425	-0.137224938	-0.105205786	5600.0	0.7992
7	A	87.0	0.007510663	0.100948343	-0.054695325	-0.041933082	5700.0	1.7279
7	A	88.0	0.025074772	0.043605193	-0.12060328	-0.092462514	5800.0	0.7873
7	A	89.0	0.008435082	0.082450498	0.245952527	0.188563604	5900.0	0.7638
7	A	90.0	0.02045264	-0.109001179	-0.286883153	-0.21994375	6000.0	0.6815
7	A	91.0	0.021377098	0.112047035	-0.037661774	-0.028874027	5800.0	1.7831
7	A	92.0	0.057429772	0.059328346	0.215062889	0.164881548	5900.0	0.9801
7	A	93.0	0.023225974	-0.0294608	0.142325069	0.109115886	6000.0	0.7552
7	A	94.0	0.03616795	-0.010963032	0.137907167	0.105728828	5800.0	0.5992
7	A	95.0	0.02045264	-0.016512339	0.152680006	0.117054671	5900.0	0.6191
7	A	96.0	0.025999268	0.046380041	0.211295185	0.161992975	6000.0	0.7438
7	A	97.0	0.02045264	-0.028535955	0.161313899	0.123673989	6100.0	0.7684
7	A	98.0	0.03616795	-0.125649256	0.039438283	0.030236017	6200.0	1.7799
7	A	99.0	0.038016826	-0.016512339	-0.196710691	-0.15081153	6300.0	0.8118
7	A	100.0	0.027848067	0.107422652	0.294506253	0.225788128	6400.0	0.7833
7	A	101.0	0.03709233	0.053779117	-0.124568364	-0.095502412	6500.0	0.7635
7	A	102.0	0.034319074	-0.112700717	-0.296941122	-0.22765486	6600.0	0.7158
7	A	103.0	0.05373202	0.103723113	0.295559571	0.226595671	6700.0	0.6674
7	A	104.0	0.035243571	0.038980809	0.191327603	0.146684495	6800.0	0.7051
7	A	105.0	0.032470198	-0.041484415	-0.202866489	-0.155530975	6900.0	0.7878
7	A	106.0	0.040790082	-0.059057182	-0.236852731	-0.181587094	7000.0	0.6946
7	A	107.0	0.046336633	-0.154320714	-0.002004819	-0.001537028	6800.0	1.1447
7	A	108.0	0.03709233	-0.031310569	0.134931549	0.103447521	6900.0	0.6379
7	A	109.0	0.059278571	0.095399036	0.287729978	0.220592983	7000.0	0.7214
7	A	110.0	0.045412214	0.091699498	0.261954387	0.200831697	7100.0	0.6184
7	A	111.0	0.038016826	-0.047958568	0.109456458	0.083916617	7200.0	0.7484
7	A	112.0	0.03154578	-0.064606567	0.101387166	0.07773016	7300.0	0.5672
7	A	113.0	0.004737407	0.019558196	0.185794302	0.142442298	7400.0	0.5233
7	A	114.0	0.009359539	0.078751037	-0.081471156	-0.06246122	7500.0	0.9772
7	A	115.0	0.025999268	0.092624344	-0.069486787	-0.053273203	7600.0	1.0431
7	A	116.0	0.018603764	0.007534736	0.166345039	0.127531196	7700.0	0.8172
7	A	117.0	0.021377098	0.116671497	0.298784528	0.229068138	7800.0	0.6983
7	A	118.0	0.021377098	0.115746573	-0.080074943	-0.06139079	7600.0	1.1301
7	A	119.0	0.045412214	0.134244341	-0.017428317	-0.01336171	7700.0	2.1645
7	A	120.0	-0.003582476	0.151817264	0.000802077	0.000614926	7500.0	2.8091
7	A	121.0	0.021377098	-0.07663026	-0.281834327	-0.216072984	7600.0	1.1544
7	A	122.0	0.04726109	0.142568418	0.006576317	0.005041843	7400.0	0.964
7	A	123.0	-0.022070965	-0.048883491	-0.217581459	-0.166812452	7500.0	0.7194
7	A	124.0	0.034319074	-0.048883491	0.109751648	0.08414293	7600.0	1.0579
7	A	125.0	0.016754966	-0.126574101	0.025909167	0.019863695	7700.0	1.2664
7	A	126.0	0.03709233	-0.162644792	-0.010716331	-0.008215854	7500.0	0.8411
7	A	127.0	0.011208454	0.051929348	-0.107019419	-0.082048221	7600.0	0.8544
7	A	128.0	0.026923648	-0.102527026	0.110225662	0.084506341	7700.0	0.6468
7	A	129.0	0.006586206	-0.058132492	-0.233366844	-0.178914581	7800.0	0.6697
7	A	130.0	0.035243571	0.089849729	0.265915014	0.203868178	7900.0	0.7233
7	A	131.0	0.040790082	0.019558196	0.186010725	0.142608222	8000.0	0.682
7	A	132.0	0.051883261	-0.151546022	0.005564834	0.004266373	7800.0	0.8935
7	A	133.0	0.039865702	-0.132123408	0.032293001	0.024757968	7900.0	0.7979
7	A	134.0	0.03616795	0.035281349	0.195042555	0.149532625	8000.0	0.7073
7	A	135.0	0.01398171	-0.021136878	-0.190234646	-0.145846562	8100.0	0.7071
7	A	136.0	0.044487757	-0.163569637	-0.007847126	-0.00601613	7900.0	1.0979
7	A	137.0	0.042638881	-0.138597561	-0.008846371	-0.006782218	7700.0	0.7094
7	A	138.0	0.038941206	0.117596265	0.29692602	0.227643282	7800.0	0.7191
7	A	139.0	0.018603764	-0.041484415	-0.233314173	-0.178874199	7900.0	0.7211
7	A	140.0	0.028772524	-0.06553149	-0.23152479	-0.177502339	8000.0	0.5958
7	A	141.0	0.049109888	-0.017437418	0.162158739	0.1243217	8100.0	0.7466
7	A	142.0	0.033394656	-0.056282723	0.118290616	0.090689472	8200.0	0.8711
7	A	143.0	0.004737407	0.034356425	0.261003622	0.200102777	8300.0	0.8274
7	A	144.0	0.033394656	0.039905733	-0.111907765	-0.085795953	8400.0	0.6746
7	A	145.0	0.035243571	0.020483197	0.205397239	0.157471216	8500.0	0.5772
7	A	146.0	0.03616795	0.020483197	-0.150867366	-0.11566498	8600.0	0.654
7	A	147.0	0.04726109	0.134244341	-0.007013934	-0.005377349	8400.0	0.8822
7	A	148.0	0.038016826	0.075976423	-0.080953725	-0.062064522	8500.0	0.9828
7	A	149.0	0.029696904	-0.043334184	-0.190272248	-0.14587539	8300.0	0.563
7	A	150.0	0.024150353	-0.01466257	0.142177147	0.109002479	8400.0	0.802
7	A	151.0	0.025074772	-0.000789341	-0.168930809	-0.129513621	8500.0	0.6514
7	A	152.0	0.04726109	0.057478655	-0.094728349	-0.072625068	8600.0	0.6776
7	A	153.0	0.021377098	-0.059057182	-0.259276306	-0.198778501	8700.0	0.6964
7	A	154.0	0.022301516	0.094474113	-0.069180782	-0.0530386	8800.0	1.1916
7	A	155.0	0.060203067	0.013084043	0.202816822	0.155492897	8900.0	0.9901
7	A	156.0	0.030621322	-0.12842387	0.047430934	0.036363716	8700.0	0.9842
7	A	157.0	-0.004506895	0.092624344	-0.07972342	-0.061121289	8500.0	1.0632
7	A	158.0	0.019528222	-0.112700717	-0.28561927	-0.218974774	8600.0	0.6482
7	A	159.0	0.038016826	0.044530272	-0.094861998	-0.072727532	8400.0	0.6981
7	A	160.0	-0.000809143	-0.121024872	-0.281897113	-0.21612112	8500.0	0.6505
8	A	1.0	0.08203125	0.078125	-0.039261047	-0.030100136	-200.0	1.6157
8	A	2.0	0.03515625	0.08984375	0.278208638	0.213293289	-100.0	0.7845
8	A	3.0	0.024739583	0.057291667	-0.101914855	-0.078134722	0.0	0.9305
8	A	4.0	-0.002604167	-0.139322917	0.017088445	0.013101141	-200.0	4.1284
8	A	5.0	-0.006510417	-0.057291667	0.112842269	0.086512406	-100.0	0.8121
8	A	6.0	0.19921875	-0.204427083	-0.005331455	-0.004087449	-300.0	5.783
8	A	7.0	-0.013020833	0.065104167	-0.099659379	-0.076405524	-200.0	0.953
8	A	8.0	-0.015625	-0.075520833	-0.28261284	-0.216669844	-100.0	0.7859
8	A	9.0	0.01953125	0.04296875	-0.120640527	-0.092491071	0.0	0.7026
8	A	10.0	-0.020833333	-0.134114583	0.017148355	0.013147072	100.0	1.8353
8	A	11.0	-0.01171875	-0.140625	0.012399131	0.009506001	-100.0	1.6467
8	A	12.0	-0.005208333	-0.08203125	-0.29605735	-0.226977302	0.0	0.8434
8	A	13.0	0.015625	0.029947917	-0.134543711	-0.103150178	100.0	0.6353
8	A	14.0	0.015625	0.0859375	0.281828215	0.216068298	200.0	0.6531
8	A	15.0	0.009114583	0.024739583	-0.161861924	-0.124094142	300.0	0.5939
8	A	16.0	0.026041667	0.072916667	0.271488439	0.208141136	400.0	0.6188
8	A	17.0	-0.001302083	-0.08984375	0.071233651	0.054612466	500.0	1.3306
8	A	18.0	-0.009114583	0.006510417	-0.178448009	-0.13681014	600.0	0.7003
8	A	19.0	0.00390625	0.109375	-0.054438599	-0.041736259	700.0	1.8538
8	A	20.0	0.002604167	0.088541667	0.278672436	0.213648868	800.0	0.5849
8	A	21.0	0.001302083	0.0859375	-0.077433581	-0.059365745	900.0	0.7543
8	A	22.0	0.010416667	0.069010417	-0.108974518	-0.083547131	1000.0	0.7153
8	A	23.0	-0.010416667	-0.07421875	0.093977984	0.072049788	1100.0	1.0319
8	A	24.0	0.00390625	0.048177083	0.259762012	0.199150876	1200.0	0.5644
8	A	25.0	0.001302083	-0.071614583	-0.290614713	-0.222804613	1300.0	0.7641
8	A	26.0	-0.002604167	-0.151041667	-0.001184131	-0.000907834	1100.0	3.6161
8	A	27.0	-0.015625	0.072916667	-0.09764278	-0.074859465	1200.0	0.7274
8	A	28.0	-0.001302083	-0.096354167	0.066471212	0.050961263	1300.0	1.7965
8	A	29.0	-0.005208333	-0.087239583	0.079180447	0.06070501	1400.0	1.0617
8	A	30.0	0.005208333	-0.108072917	0.050881067	0.039008818	1500.0	1.2791
8	A	31.0	0.001302083	0.12109375	-0.028562776	-0.021898128	1300.0	1.71
8	A	32.0	-0.005208333	-0.044270833	-0.238890179	-0.183149137	1400.0	0.8697
8	A	33.0	-0.002604167	-0.11328125	0.044290256	0.033955863	1500.0	1.5775
8	A	34.0	-0.00390625	0.110677083	-0.054348186	-0.041666942	1600.0	2.0467
8	A	35.0	-0.00390625	0.135416667	-0.019409015	-0.014880245	1700.0	2.4319
8	A	36.0	-0.002604167	0.088541667	-0.076835862	-0.058907494	1800.0	0.9321
8	A	37.0	-0.002604167	0.088541667	-0.080951084	-0.062062498	1900.0	0.663
8	A	38.0	-0.01171875	-0.037760417	0.133169343	0.102096496	2000.0	0.9851
8	A	39.0	-0.0078125	-0.046875	-0.250086902	-0.191733291	2100.0	0.7803
8	A	40.0	-0.006510417	0.104166667	-0.055804887	-0.042783746	2200.0	1.6017
8	A	41.0	-0.006510417	-0.135416667	0.016138621	0.012372943	2300.0	1.9313
8	A	42.0	-0.005208333	-0.071614583	-0.273104191	-0.20937988	2400.0	0.7856
8	A	43.0	-0.005208333	-0.018229167	-0.208900453	-0.160157014	2500.0	0.7309
8	A	44.0	-0.002604167	-0.00390625	-0.188283823	-0.144350931	2600.0	0.7811
8	A	45.0	0.01171875	-0.046875	-0.25216439	-0.193326032	2700.0	0.7187
8	A	46.0	-0.001302083	0.095052083	-0.069017798	-0.052913645	2800.0	1.9141
8	A	47.0	0.00390625	-0.0390625	-0.244009242	-0.187073752	2900.0	0.9331
8	A	48.0	-0.010416667	-0.0234375	0.167834251	0.128672926	3000.0	0.819
8	A	49.0	-0.005208333	0.108072917	-0.050490107	-0.038709082	3100.0	1.18
8	A	50.0	0.0	0.0625	-0.104039353	-0.079763504	3200.0	0.9626
8	A	51.0	-0.002604167	0.036458333	0.229234365	0.175746346	3300.0	0.7804
8	A	52.0	0.01171875	-0.020833333	-0.22387838	-0.171640092	3400.0	0.7987
8	A	53.0	0.001302083	-0.0234375	0.152835441	0.117173838	3500.0	0.5606
8	A	54.0	0.005208333	-0.08203125	-0.299118921	-0.229324506	3600.0	0.8464
8	A	55.0	-0.014322917	-0.05859375	0.11871164	0.091012257	3700.0	0.7135
8	A	56.0	0.0	0.063802083	0.279657708	0.214404243	3800.0	0.9146
8	A	57.0	0.018229167	0.02734375	0.226876209	0.173938427	3900.0	0.6864
8	A	58.0	-0.002604167	0.010416667	-0.169686143	-0.13009271	4000.0	0.6131
8	A	59.0	0.009114583	-0.080729167	-0.272240366	-0.208717614	4100.0	0.6965
8	A	60.0	0.009114583	0.001302083	-0.195673528	-0.150016372	4200.0	0.5809
8	A	61.0	-0.001302083	0.028645833	0.236609912	0.181400932	4300.0	0.7162
8	A	62.0	-0.001302083	0.078125	-0.083740235	-0.064200847	4400.0	0.8629
8	A	63.0	-0.001302083	0.106770833	-0.056120934	-0.04302605	4500.0	1.5132
8	A	64.0	-0.005208333	0.125	-0.030144419	-0.023110721	4600.0	1.9962
8	A	65.0	0.00390625	0.048177083	-0.124402373	-0.095375153	4700.0	0.8696
8	A	66.0	-0.005208333	-0.114583333	0.046651221	0.035765936	4800.0	2.1643
8	A	67.0	-0.006510417	0.080729167	-0.081408194	-0.062412949	4900.0	1.0645
8	A	68.0	-0.0078125	-0.080729167	-0.29480642	-0.226018255	5000.0	1.0183
8	A	69.0	-0.0078125	0.0625	0.265054093	0.203208138	5100.0	0.886
8	A	70.0	0.00390625	-0.005208333	-0.190303916	-0.145899669	5200.0	0.8963
8	A	71.0	0.0	0.014322917	-0.167884984	-0.128711821	5300.0	0.9839
8	A	72.0	-0.018229167	-0.063802083	0.105409782	0.080814166	5400.0	2.1688
